rank,final_worth_usd,person_name,age,country,country_of_citizenship,city,industries,wealth_source,gender,life_expectancy_country,gross_tertiary_education_enrollment_country,gross_primary_education_enrollment_country,gdp_country_usd,total_tax_rate_country,population_country,final_worth_usd_formatted
1575,1900000000,Nikolai Buinov,55.0,Russia,Russia,Irkutsk,Energy,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,1.9B
1575,1900000000,Nicola Bulgari,82.0,Italy,Italy,Rome,Fashion & Retail,Inherited/Unearned,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,1.9B
1575,1900000000,"Howard Butt, III. & family",71.0,United States,United States,San Antonio,Fashion & Retail,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Jianxing Che,56.0,China,China,Shanghai,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Huxiong Chen,52.0,China,China,Shanghai,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Chen Zhisong,57.0,China,China,Xiamen,Technology,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Prathip Chiravanond,74.0,Thailand,Thailand,Bangkok,Diversified,Inherited/Unearned,M,76.9,49.3,99.8,543649976166.0,29.5,69625582.0,1.9B
1575,1900000000,Alexandra Daitch,60.0,United States,United States,Old Lyme,Food & Beverage,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Sol Daurella,57.0,Spain,Spain,Madrid,Food & Beverage,Inherited/Unearned,F,83.3,88.9,102.7,1394116310769.0,47.0,47076781.0,1.9B
1575,1900000000,Mark Davis,67.0,United States,United States,Henderson,Sports,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,James Dinan,63.0,United States,United States,North Salem,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Dong Fan,53.0,China,China,Zhuhai,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Bulent Eczacibasi,73.0,Turkey,Turkey,Istanbul,Diversified,Inherited/Unearned,M,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,1.9B
1575,1900000000,Faruk Eczacibasi,68.0,Turkey,Turkey,Istanbul,Diversified,Inherited/Unearned,M,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,1.9B
1575,1900000000,Eduardo Eurnekian,90.0,Argentina,Argentina,Buenos Aires,Diversified,Self-Made,M,76.5,90.0,109.7,449663446954.0,106.3,44938712.0,1.9B
1575,1900000000,Guo Zhenyu & family,59.0,China,Canada,Kunming,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Surjit Kumar Gupta,81.0,India,India,Delhi,Manufacturing,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.9B
1575,1900000000,Caroline Hagen Kjos,39.0,Switzerland,Norway,Wollerau,Diversified,Inherited/Unearned,F,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,1.9B
1575,1900000000,Roberto Hernandez Ramirez,81.0,Mexico,Mexico,Mexico City,Finance & Investments,Self-Made,M,75.0,40.2,105.8,1258286717125.0,55.1,126014024.0,1.9B
1575,1900000000,Reid Hoffman,55.0,United States,United States,Palo Alto,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Hu Rongda & family,64.0,China,China,Jinhua,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,"B. Wayne Hughes, Jr.",63.0,United States,United States,Jackson,Real Estate,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Scott Kapnick,64.0,United States,United States,Naples,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Richard Kayne,77.0,United States,United States,Santa Monica,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Dominika Kulczyk,45.0,United Kingdom,Poland,London,Finance & Investments,Inherited/Unearned,F,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.9B
1575,1900000000,Edward Lampert,60.0,United States,United States,Miami Beach,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,James Leprino,85.0,United States,United States,Indian Hills,Food & Beverage,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,David Lichtenstein,61.0,United States,United States,Monsey,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Lin Dingqiang & family,56.0,China,Hong Kong,Beijing,Real Estate,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Sarah MacMillan,69.0,United States,United States,Los Angeles,Food & Beverage,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Strive Masiyiwa,62.0,United Kingdom,Zimbabwe,London,Telecom,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.9B
1575,1900000000,Simon Nixon,55.0,United Kingdom,United Kingdom,"St. Brelade, Jersey",Technology,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.9B
1575,1900000000,Kentaro Ogawa,74.0,Japan,Japan,Tokyo,Food & Beverage,Self-Made,M,84.2,63.2,98.8,5081769542380.0,46.7,126226568.0,1.9B
1575,1900000000,Ajay Parekh,65.0,India,India,Mumbai,Manufacturing,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.9B
1575,1900000000,Narendrakumar Parekh,84.0,India,India,Mumbai,Manufacturing,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.9B
1575,1900000000,Jennifer Pritzker,72.0,United States,United States,Chicago,Finance & Investments,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,G. Rajendran,80.0,India,India,Chennai,Fashion & Retail,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.9B
1575,1900000000,Ren Jianhua,66.0,China,China,Hangzhou,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Larry Robbins,53.0,United States,United States,Alpine,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Dwight Schar,81.0,United States,United States,Palm Beach,Construction & Engineering,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Qinxiang Shao,68.0,China,China,Hangzhou,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Hua Shen,60.0,China,United States,Jiaxing,Technology,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Peter Sondakh,73.0,Indonesia,Indonesia,Surabaya,Finance & Investments,Self-Made,M,71.5,36.3,106.4,1119190780753.0,30.1,270203917.0,1.9B
1575,1900000000,Lucy Stitzer,63.0,United States,United States,Greenwich,Food & Beverage,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Elizabeth Sy,70.0,Philippines,Philippines,Manila,Diversified,Inherited/Unearned,F,71.1,35.5,107.5,376795508680.0,43.1,108116615.0,1.9B
1575,1900000000,Hermanto Tanoko,60.0,Indonesia,Indonesia,Surabaya,Manufacturing,Inherited/Unearned,M,71.5,36.3,106.4,1119190780753.0,30.1,270203917.0,1.9B
1575,1900000000,Mehmet Sinan Tara,64.0,Turkey,Turkey,Istanbul,Construction & Engineering,Inherited/Unearned,M,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,1.9B
1575,1900000000,Masateru Uno & family,76.0,Japan,Japan,Fukuoka,Fashion & Retail,Self-Made,M,84.2,63.2,98.8,5081769542380.0,46.7,126226568.0,1.9B
1575,1900000000,Vardis Vardinoyannis & family,90.0,Greece,Greece,Athens,Energy,Self-Made,M,81.3,136.6,99.6,209852761469.0,51.9,10716322.0,1.9B
1575,1900000000,Jitendra Virwani,57.0,India,India,Bangalore,Real Estate,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.9B
1575,1900000000,Wang Chaobin,67.0,China,China,Zhengzhou,Real Estate,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Wang Ren-sheng,91.0,China,Taiwan,Zhengzhou,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Charlotte Colket Weber,80.0,United States,United States,Hobe Sound,Food & Beverage,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1575,1900000000,Xie Juhua & family,72.0,China,China,Nanjing,Healthcare,Inherited/Unearned,F,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Chuanhua Xu & family,88.0,China,China,Hangzhou,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Zhang Hongwei,68.0,China,China,Beijing,Diversified,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.9B
1575,1900000000,Anita Zucker,71.0,United States,United States,Charleston,Manufacturing,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.9B
1647,1800000000,Cameron Adams,43.0,Australia,Australia,Sydney,Technology,Self-Made,M,82.7,113.1,100.3,1392680589329.0,47.4,25766605.0,1.8B
1647,1800000000,Faisal Bin Qassim Al Thani,75.0,Qatar,Qatar,Doha,Diversified,Self-Made,M,80.1,17.9,103.8,183466208791.0,11.3,2832067.0,1.8B
1647,1800000000,Leslie Alexander,79.0,United States,United States,Houston,Sports,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Masaaki Arai,57.0,Japan,Japan,Tokyo,Real Estate,Self-Made,M,84.2,63.2,98.8,5081769542380.0,46.7,126226568.0,1.8B
1647,1800000000,Sabrina Benetton,49.0,Italy,Italy,Treviso,Fashion & Retail,Inherited/Unearned,F,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,1.8B
1647,1800000000,Sanjeev Bikhchandani,59.0,India,India,Delhi,Technology,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.8B
1647,1800000000,O. Francis Biondi,58.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Alejandro Bulgheroni,78.0,Uruguay,Argentina,Manantiales,Energy,Inherited/Unearned,M,77.8,63.1,108.5,56045912952.0,41.8,3461734.0,1.8B
1647,1800000000,R.G. Chandramogan,74.0,India,India,Chennai,Food & Beverage,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.8B
1647,1800000000,Binod Chaudhary,67.0,Nepal,Nepal,Kathmandu,Diversified,Inherited/Unearned,M,70.5,12.4,142.1,30641380604.0,41.8,28608710.0,1.8B
1647,1800000000,Parker Conrad,42.0,United States,United States,San Francisco,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Tim Cook,62.0,United States,United States,Cupertino,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Mark Coombs,62.0,United Kingdom,United Kingdom,London,Finance & Investments,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.8B
1647,1800000000,John de Mol,68.0,Netherlands,Netherlands,Blaricum,Media & Entertainment,Self-Made,M,81.8,85.0,104.2,909070395161.0,41.2,17332850.0,1.8B
1647,1800000000,D. Leopoldo Del Pino,60.0,Spain,Spain,Madrid,Construction & Engineering,Inherited/Unearned,M,83.3,88.9,102.7,1394116310769.0,47.0,47076781.0,1.8B
1647,1800000000,Diao Zhizhong,59.0,China,China,Beijing,Technology,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Robert Duggan,78.0,United States,United States,Clearwater,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,James France,78.0,United States,United States,Daytona Beach,Sports,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Phillip Frost,86.0,United States,United States,Miami Beach,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Jayme Garfinkel & family,77.0,Brazil,Brazil,Sao Paulo,Finance & Investments,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.8B
1647,1800000000,Christopher Goldsbury,80.0,United States,United States,San Antonio,Food & Beverage,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Yusuf Hamied,86.0,India,India,Mumbai,Healthcare,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.8B
1647,1800000000,Brian Higgins,58.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Wei Huang,63.0,China,China,Hangzhou,Real Estate,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Yintai Jiang & family,72.0,China,China,Shanghai,Automotive,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Lei Jin,57.0,China,China,Changchun,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Jin Lei & family,68.0,China,China,Beijing,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Valentin Kipyatkov,46.0,Cyprus,Cyprus,Peyia,Technology,Self-Made,M,80.8,75.9,99.3,24564647935.0,22.4,1198575.0,1.8B
1647,1800000000,Koo Kwang-mo,45.0,South Korea,South Korea,Seoul,Diversified,Inherited/Unearned,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,1.8B
1647,1800000000,George Kurtz,52.0,United States,United States,Paradise Valley,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Joe Lacob,67.0,United States,United States,Atherton,Sports,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Joe Lau,33.0,United States,United States,Stanford,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Louise Lindh,43.0,Sweden,Sweden,Stockholm,Diversified,Inherited/Unearned,F,82.5,67.0,126.6,530832908738.0,49.1,10285453.0,1.8B
1647,1800000000,Luo Yangyong & family,47.0,China,China,Panzhihua,Metals & Mining,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Joao Roberto Marinho,69.0,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.8B
1647,1800000000,Jose Roberto Marinho,67.0,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.8B
1647,1800000000,Roberto Irineu Marinho,75.0,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.8B
1647,1800000000,Gary Michelson,74.0,United States,United States,Los Angeles,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Robert G. Miller,77.0,Canada,Canada,Montreal,Technology,Self-Made,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,1.8B
1647,1800000000,David Mindus,51.0,Sweden,Sweden,Stockholm,Real Estate,Self-Made,M,82.5,67.0,126.6,530832908738.0,49.1,10285453.0,1.8B
1647,1800000000,Adriaan Mol,39.0,Netherlands,Netherlands,Amsterdam,Technology,Self-Made,M,81.8,85.0,104.2,909070395161.0,41.2,17332850.0,1.8B
1647,1800000000,Mofatraj Munot,78.0,India,India,Mumbai,Real Estate,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.8B
1647,1800000000,Satyanarayan Nuwal,70.0,India,India,Nagpur,Manufacturing,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.8B
1647,1800000000,Nihat Ozdemir,72.0,Turkey,Turkey,Ankara,Diversified,Self-Made,M,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,1.8B
1647,1800000000,Benjamin Zhengmin Pan & family,53.0,China,China,Shenzhen,Technology,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Pierre Karl Péladeau,61.0,Canada,Canada,Montreal,Media & Entertainment,Inherited/Unearned,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,1.8B
1647,1800000000,Ronald Perelman,80.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Olivier Pomel,46.0,United States,France,New York,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Krit Ratanarak,76.0,Thailand,Thailand,Bangkok,Media & Entertainment,Inherited/Unearned,M,76.9,49.3,99.8,543649976166.0,29.5,69625582.0,1.8B
1647,1800000000,Vinod Saraf,70.0,India,India,Mumbai,Manufacturing,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.8B
1647,1800000000,Anatoly Sedykh,58.0,Russia,Russia,Moscow,Metals & Mining,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,1.8B
1647,1800000000,Genhuo Shao,57.0,China,China,Beijing,Food & Beverage,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Shen Xiqiang & family,75.0,China,China,Yixing,Energy,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,S.D. Shibulal,68.0,India,India,Bangalore,Technology,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.8B
1647,1800000000,Suh Kyung-bae,60.0,South Korea,South Korea,Seoul,Fashion & Retail,Inherited/Unearned,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,1.8B
1647,1800000000,Sze Man Bok,73.0,China,China,Jinjiang,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Tran Dinh Long,62.0,Vietnam,Vietnam,Hanoi,Manufacturing,Self-Made,M,75.3,28.5,110.6,261921244843.0,37.6,96462106.0,1.8B
1647,1800000000,Alan Trefler,67.0,United States,United States,Brookline,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Riaz Valani,46.0,United States,United States,Malibu,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Pieter van der Does,53.0,Netherlands,Netherlands,Amsterdam,Technology,Self-Made,M,81.8,85.0,104.2,909070395161.0,41.2,17332850.0,1.8B
1647,1800000000,Martin Viessmann,69.0,Germany,Germany,Allendorf,Manufacturing,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.8B
1647,1800000000,Nikil Viswanathan,35.0,United States,United States,San Francisco,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Todd Wagner,62.0,United States,United States,Dallas,Media & Entertainment,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Evan Williams,51.0,United States,United States,San Francisco,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Kie Chie Wong,75.0,Australia,Malaysia,Sydney,Metals & Mining,Inherited/Unearned,M,82.7,113.1,100.3,1392680589329.0,47.4,25766605.0,1.8B
1647,1800000000,Wu Yingming,56.0,China,China,Ningde,Energy,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Amy Wyss,52.0,United States,United States,Wilson,Healthcare,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Yan Zhi,50.0,China,China,Wuhan,Real Estate,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1647,1800000000,Alan Zekelman,60.0,United States,Canada,Bloomfield Hills,Manufacturing,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.8B
1647,1800000000,Zhang Li,70.0,China,China,Guangzhou,Real Estate,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.8B
1725,1700000000,Amy Adams Strunk,67.0,United States,United States,Nashville,Sports,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.7B
1725,1700000000,Marc Andreessen,51.0,United States,United States,Atherton,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.7B
1725,1700000000,Giovanni Arvedi,85.0,Italy,Italy,Cremona,Metals & Mining,Self-Made,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,1.7B
1725,1700000000,Lesley Bamberger,57.0,Netherlands,Netherlands,Amsterdam,Real Estate,Inherited/Unearned,M,81.8,85.0,104.2,909070395161.0,41.2,17332850.0,1.7B
1725,1700000000,Bang Si-hyuk,50.0,South Korea,South Korea,Seoul,Media & Entertainment,Self-Made,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,1.7B
1725,1700000000,David Booth,77.0,United States,United States,Austin,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.7B
1725,1700000000,Jim Breyer,61.0,United States,United States,Austin,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.7B
1725,1700000000,Kommer Damen,79.0,Netherlands,Netherlands,Gorinchem,Manufacturing,Inherited/Unearned,M,81.8,85.0,104.2,909070395161.0,41.2,17332850.0,1.7B
1725,1700000000,Carl DeSantis,83.0,United States,United States,Delray Beach,Food & Beverage,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.7B
1725,1700000000,Marek Dospiva,53.0,Czech Republic,Czech Republic,Prague,Finance & Investments,Self-Made,M,79.0,64.1,100.7,246489245495.0,46.1,10669709.0,1.7B
1725,1700000000,Keith Dunleavy & family,53.0,United States,United States,Annapolis,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.7B
1725,1700000000,John Elkann,47.0,Italy,Italy,Turin,Finance & Investments,Inherited/Unearned,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,1.7B
1725,1700000000,Francois Feuillet & family,74.0,France,France,Paris,Automotive,Inherited/Unearned,M,82.5,65.6,102.5,2715518274227.0,60.7,67059887.0,1.7B
1725,1700000000,Yasuhiro Fukushima,75.0,Japan,Japan,Tokyo,Media & Entertainment,Self-Made,M,84.2,63.2,98.8,5081769542380.0,46.7,126226568.0,1.7B
1725,1700000000,Mario Gabelli,81.0,United States,United States,Greenwich,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.7B
