rank,finalWorth,personName,age,country,city,industries,selfMade,status,gender,life_expectancy_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,gdp_country,total_tax_rate_country,population_country
1575,1900,Mehmet Sinan Tara,64.0,Turkey,Istanbul,Construction & Engineering,False,U,M,77.4,23.9,93.2,"$754,411,708,203 ",42.3,83429615.0
1575,1900,Masateru Uno & family,76.0,Japan,Fukuoka,Fashion & Retail,True,D,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
1575,1900,Vardis Vardinoyannis & family,90.0,Greece,Athens,Energy,True,U,M,81.3,136.6,99.6,"$209,852,761,469 ",51.9,10716322.0
1575,1900,Jitendra Virwani,57.0,India,Bangalore,Real Estate,False,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1575,1900,Wang Chaobin,67.0,China,Zhengzhou,Real Estate,True,E,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1575,1900,Wang Ren-sheng,91.0,China,Zhengzhou,Fashion & Retail,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1575,1900,Charlotte Colket Weber,80.0,United States,Hobe Sound,Food & Beverage,False,U,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1575,1900,Xie Juhua & family,72.0,China,Nanjing,Healthcare,False,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1575,1900,Chuanhua Xu & family,88.0,China,Hangzhou,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1575,1900,Zhang Hongwei,68.0,China,Beijing,Diversified,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1575,1900,Anita Zucker,71.0,United States,Charleston,Manufacturing,False,U,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Cameron Adams,43.0,Australia,Sydney,Technology,True,D,M,82.7,113.1,100.3,"$1,392,680,589,329 ",47.4,25766605.0
1647,1800,Faisal Bin Qassim Al Thani,75.0,Qatar,Doha,Diversified,True,D,M,80.1,17.9,103.8,"$183,466,208,791 ",11.3,2832067.0
1647,1800,Leslie Alexander,79.0,United States,Houston,Sports,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Masaaki Arai,57.0,Japan,Tokyo,Real Estate,True,D,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
1647,1800,Sabrina Benetton,49.0,Italy,Treviso,Fashion & Retail,False,U,F,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
1647,1800,Sanjeev Bikhchandani,59.0,India,Delhi,Technology,True,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1647,1800,O. Francis Biondi,58.0,United States,New York,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Alejandro Bulgheroni,78.0,Uruguay,Manantiales,Energy,False,D,M,77.8,63.1,108.5,"$56,045,912,952 ",41.8,3461734.0
1647,1800,R.G. Chandramogan,74.0,India,Chennai,Food & Beverage,True,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1647,1800,Binod Chaudhary,67.0,Nepal,Kathmandu,Diversified,False,U,M,70.5,12.4,142.1,"$30,641,380,604 ",41.8,28608710.0
1647,1800,Parker Conrad,42.0,United States,San Francisco,Technology,True,N,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Tim Cook,62.0,United States,Cupertino,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Mark Coombs,62.0,United Kingdom,London,Finance & Investments,True,E,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
1647,1800,John de Mol,68.0,Netherlands,Blaricum,Media & Entertainment,True,E,M,81.8,85.0,104.2,"$909,070,395,161 ",41.2,17332850.0
1647,1800,D. Leopoldo Del Pino,60.0,Spain,Madrid,Construction & Engineering,False,D,M,83.3,88.9,102.7,"$1,394,116,310,769 ",47.0,47076781.0
1647,1800,Diao Zhizhong,59.0,China,Beijing,Technology,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Robert Duggan,78.0,United States,Clearwater,Healthcare,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,James France,78.0,United States,Daytona Beach,Sports,False,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Phillip Frost,86.0,United States,Miami Beach,Healthcare,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Jayme Garfinkel & family,77.0,Brazil,Sao Paulo,Finance & Investments,False,U,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
1647,1800,Christopher Goldsbury,80.0,United States,San Antonio,Food & Beverage,False,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Yusuf Hamied,86.0,India,Mumbai,Healthcare,False,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1647,1800,Brian Higgins,58.0,United States,New York,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Wei Huang,63.0,China,Hangzhou,Real Estate,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Yintai Jiang & family,72.0,China,Shanghai,Automotive,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Lei Jin,57.0,China,Changchun,Healthcare,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Jin Lei & family,68.0,China,Beijing,Healthcare,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Valentin Kipyatkov,46.0,Cyprus,Peyia,Technology,True,D,M,80.8,75.9,99.3,"$24,564,647,935 ",22.4,1198575.0
1647,1800,Koo Kwang-mo,45.0,South Korea,Seoul,Diversified,False,U,M,82.6,94.3,98.1,"$2,029,000,000,000 ",33.2,51709098.0
1647,1800,George Kurtz,52.0,United States,Paradise Valley,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Joe Lacob,67.0,United States,Atherton,Sports,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Joe Lau,33.0,United States,Stanford,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Louise Lindh,43.0,Sweden,Stockholm,Diversified,False,U,F,82.5,67.0,126.6,"$530,832,908,738 ",49.1,10285453.0
1647,1800,Luo Yangyong & family,47.0,China,Panzhihua,Metals & Mining,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Joao Roberto Marinho,69.0,Brazil,Rio de Janeiro,Media & Entertainment,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
1647,1800,Jose Roberto Marinho,67.0,Brazil,Rio de Janeiro,Media & Entertainment,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
1647,1800,Roberto Irineu Marinho,75.0,Brazil,Rio de Janeiro,Media & Entertainment,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
1647,1800,Gary Michelson,74.0,United States,Los Angeles,Healthcare,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Robert G. Miller,77.0,Canada,Montreal,Technology,True,E,M,81.9,68.9,100.9,"$1,736,425,629,520 ",24.5,36991981.0
1647,1800,David Mindus,51.0,Sweden,Stockholm,Real Estate,True,D,M,82.5,67.0,126.6,"$530,832,908,738 ",49.1,10285453.0
1647,1800,Adriaan Mol,39.0,Netherlands,Amsterdam,Technology,True,N,M,81.8,85.0,104.2,"$909,070,395,161 ",41.2,17332850.0
1647,1800,Mofatraj Munot,78.0,India,Mumbai,Real Estate,True,U,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1647,1800,Satyanarayan Nuwal,70.0,India,Nagpur,Manufacturing,True,U,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1647,1800,Nihat Ozdemir,72.0,Turkey,Ankara,Diversified,True,D,M,77.4,23.9,93.2,"$754,411,708,203 ",42.3,83429615.0
1647,1800,Benjamin Zhengmin Pan & family,53.0,China,Shenzhen,Technology,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Pierre Karl Péladeau,61.0,Canada,Montreal,Media & Entertainment,False,E,M,81.9,68.9,100.9,"$1,736,425,629,520 ",24.5,36991981.0
1647,1800,Ronald Perelman,80.0,United States,New York,Finance & Investments,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Olivier Pomel,46.0,United States,New York,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Krit Ratanarak,76.0,Thailand,Bangkok,Media & Entertainment,False,E,M,76.9,49.3,99.8,"$543,649,976,166 ",29.5,69625582.0
1647,1800,Vinod Saraf,70.0,India,Mumbai,Manufacturing,True,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1647,1800,Anatoly Sedykh,58.0,Russia,Moscow,Metals & Mining,True,R,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
1647,1800,Genhuo Shao,57.0,China,Beijing,Food & Beverage,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Shen Xiqiang & family,75.0,China,Yixing,Energy,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,S.D. Shibulal,68.0,India,Bangalore,Technology,True,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1647,1800,Suh Kyung-bae,60.0,South Korea,Seoul,Fashion & Retail,False,D,M,82.6,94.3,98.1,"$2,029,000,000,000 ",33.2,51709098.0
1647,1800,Sze Man Bok,73.0,China,Jinjiang,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Tran Dinh Long,62.0,Vietnam,Hanoi,Manufacturing,True,D,M,75.3,28.5,110.6,"$261,921,244,843 ",37.6,96462106.0
1647,1800,Alan Trefler,67.0,United States,Brookline,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Riaz Valani,46.0,United States,Malibu,Finance & Investments,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Pieter van der Does,53.0,Netherlands,Amsterdam,Technology,True,D,M,81.8,85.0,104.2,"$909,070,395,161 ",41.2,17332850.0
1647,1800,Martin Viessmann,69.0,Germany,Allendorf,Manufacturing,False,D,M,80.9,70.2,104.0,"$3,845,630,030,824 ",48.8,83132799.0
1647,1800,Nikil Viswanathan,35.0,United States,San Francisco,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Todd Wagner,62.0,United States,Dallas,Media & Entertainment,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Evan Williams,51.0,United States,San Francisco,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Kie Chie Wong,75.0,Australia,Sydney,Metals & Mining,False,U,M,82.7,113.1,100.3,"$1,392,680,589,329 ",47.4,25766605.0
1647,1800,Wu Yingming,56.0,China,Ningde,Energy,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Amy Wyss,52.0,United States,Wilson,Healthcare,False,D,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Yan Zhi,50.0,China,Wuhan,Real Estate,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1647,1800,Alan Zekelman,60.0,United States,Bloomfield Hills,Manufacturing,False,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1647,1800,Zhang Li,70.0,China,Guangzhou,Real Estate,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Amy Adams Strunk,67.0,United States,Nashville,Sports,False,N,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Marc Andreessen,51.0,United States,Atherton,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Giovanni Arvedi,85.0,Italy,Cremona,Metals & Mining,True,N,M,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
1725,1700,Lesley Bamberger,57.0,Netherlands,Amsterdam,Real Estate,False,U,M,81.8,85.0,104.2,"$909,070,395,161 ",41.2,17332850.0
1725,1700,Bang Si-hyuk,50.0,South Korea,Seoul,Media & Entertainment,True,D,M,82.6,94.3,98.1,"$2,029,000,000,000 ",33.2,51709098.0
1725,1700,David Booth,77.0,United States,Austin,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Jim Breyer,61.0,United States,Austin,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Kommer Damen,79.0,Netherlands,Gorinchem,Manufacturing,False,D,M,81.8,85.0,104.2,"$909,070,395,161 ",41.2,17332850.0
1725,1700,Carl DeSantis,83.0,United States,Delray Beach,Food & Beverage,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Marek Dospiva,53.0,Czech Republic,Prague,Finance & Investments,True,U,M,79.0,64.1,100.7,"$246,489,245,495 ",46.1,10669709.0
1725,1700,Keith Dunleavy & family,53.0,United States,Annapolis,Healthcare,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,John Elkann,47.0,Italy,Turin,Finance & Investments,False,D,M,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
1725,1700,Francois Feuillet & family,74.0,France,Paris,Automotive,False,D,M,82.5,65.6,102.5,"$2,715,518,274,227 ",60.7,67059887.0
1725,1700,Yasuhiro Fukushima,75.0,Japan,Tokyo,Media & Entertainment,True,D,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
1725,1700,Mario Gabelli,81.0,United States,Greenwich,Finance & Investments,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Rolf Gerling,68.0,Switzerland,Zurich,Finance & Investments,False,E,M,83.6,59.6,105.2,"$703,082,435,360 ",28.8,8574832.0
1725,1700,John Goff,67.0,United States,Fort Worth,Real Estate,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Alexandre Grendene Bartelle,73.0,Brazil,Porto Alegre,Fashion & Retail,True,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
1725,1700,Gerry Harvey,83.0,Australia,Sydney,Fashion & Retail,True,D,M,82.7,113.1,100.3,"$1,392,680,589,329 ",47.4,25766605.0
1725,1700,He Zhaoxi,49.0,China,Shenzhen,Technology,True,E,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,William Heinecke,73.0,Thailand,Bangkok,Real Estate,True,E,M,76.9,49.3,99.8,"$543,649,976,166 ",29.5,69625582.0
1725,1700,Jay Hennick,66.0,Canada,Toronto,Finance & Investments,True,D,M,81.9,68.9,100.9,"$1,736,425,629,520 ",24.5,36991981.0
1725,1700,Ilkka Herlin,64.0,Finland,Helsinki,Manufacturing,False,U,M,81.7,88.2,100.2,"$268,761,201,365 ",36.6,5520314.0
1725,1700,Asok Kumar Hiranandani,68.0,Singapore,Singapore,Real Estate,False,U,M,83.1,84.8,100.6,"$372,062,527,489 ",21.0,5703569.0
1725,1700,Hal Jackman,90.0,Canada,Toronto,Finance & Investments,True,D,M,81.9,68.9,100.9,"$1,736,425,629,520 ",24.5,36991981.0
1725,1700,Pavan Jain,71.0,India,Delhi,Manufacturing,False,N,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1725,1700,Keeree Kanjanapas,72.0,Thailand,Bangkok,Real Estate,True,D,M,76.9,49.3,99.8,"$543,649,976,166 ",29.5,69625582.0
1725,1700,Osman Kibar,52.0,United States,La Jolla,Healthcare,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Kim Chang-soo,62.0,South Korea,Seoul,Fashion & Retail,True,D,M,82.6,94.3,98.1,"$2,029,000,000,000 ",33.2,51709098.0
1725,1700,Mustafa Kucuk,59.0,Turkey,Istanbul,Fashion & Retail,True,U,M,77.4,23.9,93.2,"$754,411,708,203 ",42.3,83429615.0
1725,1700,Lai Jianfa,53.0,China,Shanghai,Logistics,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Lau Cho Kun,87.0,Malaysia,"Tawau, Sabah",Diversified,False,D,M,76.0,45.1,105.3,"$364,701,517,788 ",38.7,32447385.0
1725,1700,Alexis Lê-Quôc,48.0,United States,New York,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Lei Jufang,70.0,China,Lanzhou,Healthcare,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,James Leininger,78.0,United States,San Antonio,Healthcare,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Xuhui Li,54.0,China,Foshan,Food & Beverage,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Jimmy John Liautaud,59.0,United States,Key Largo,Food & Beverage,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Lin Lairong & family,54.0,China,Bayannur,Metals & Mining,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Palmer Luckey,30.0,United States,Newport Beach,Technology,True,N,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Duncan MacMillan,85.0,United States,Princeton,Finance & Investments,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Yusaku Maezawa,47.0,Japan,Chiba,Technology,True,D,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
1725,1700,Ilson Mateus & family,60.0,Brazil,Sao Luis,Fashion & Retail,True,U,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
1725,1700,Meng Qingshan & family,74.0,China,Langfang,Manufacturing,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Alberto Palatchi,73.0,Spain,Madrid,Fashion & Retail,True,E,M,83.3,88.9,102.7,"$1,394,116,310,769 ",47.0,47076781.0
1725,1700,Mrudula Parekh,75.0,India,Mumbai,Manufacturing,False,D,F,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1725,1700,Dragos Paval,56.0,Romania,Bacau,Fashion & Retail,True,U,M,75.4,49.4,85.2,"$250,077,444,017 ",20.0,19356544.0
1725,1700,Jorge Perez,73.0,United States,Miami,Real Estate,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Dmitry Pumpyansky,59.0,Russia,Moscow,Metals & Mining,True,R,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
1725,1700,Jinsheng Ren & family,60.0,China,Nanjing,Healthcare,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Brian Roberts,63.0,United States,Philadelphia,Media & Entertainment,False,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,"Joe Rogers, Jr.",76.0,United States,Atlanta,Food & Beverage,False,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Ruan Shuilong & family,87.0,China,Shangyu,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Paul Saville,67.0,United States,Palm Beach,Real Estate,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Ivan Savvidis & family,64.0,Russia,Rostov-on-Don,Diversified,True,U,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
1725,1700,Keiichi Shibahara,58.0,Japan,Tokyo,Healthcare,True,U,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
1725,1700,Rajju Shroff,89.0,India,Mumbai,Manufacturing,True,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
1725,1700,Sun Huaiqing & family,53.0,China,Guangzhou,Fashion & Retail,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Alain Taravella,75.0,France,Paris,Real Estate,True,D,M,82.5,65.6,102.5,"$2,715,518,274,227 ",60.7,67059887.0
1725,1700,Jonathan Tisch,69.0,United States,New York,Diversified,False,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Kenneth Tuchman,63.0,United States,Denver,Service,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Wang Minwen,59.0,China,Beijing,Technology,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Tom Werner,72.0,United States,Los Angeles,Sports,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Stephen Winn,76.0,United States,Dallas,Real Estate,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Ian Wood & family,80.0,United Kingdom,Aberdeen,Energy,False,E,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
1725,1700,Wu Lanlan & family,49.0,China,Shenzhen,Manufacturing,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Xu Bingzhong,49.0,China,Shenzhen,Food & Beverage,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Yang Xuegang,58.0,China,Beijing,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Vladimir Yevtushenkov,74.0,Russia,Moscow,Telecom,True,E,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
1725,1700,David Zalik,49.0,United States,Atlanta,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1725,1700,Zhang Xiaojuan,53.0,China,Shanghai,Logistics,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Zheng Xiaodong,59.0,China,Shanghai,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1725,1700,Zhong Ruonong & family,60.0,China,Zhuzhou,Manufacturing,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1804,1600,Noubar Afeyan,60.0,United States,Lexington,Healthcare,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Syed Mokhtar AlBukhary,71.0,Malaysia,Kuala Lumpur,Construction & Engineering,True,U,M,76.0,45.1,105.3,"$364,701,517,788 ",38.7,32447385.0
1804,1600,"Herbert Allen, Jr. & family",83.0,United States,New York,Finance & Investments,False,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Clifford Asness,56.0,United States,Greenwich,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Louis Bacon,66.0,United States,Oyster Bay,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Bai Baokun,53.0,China,Dongguan,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1804,1600,Christian Birkenstock,50.0,Austria,Kitzbuhel,Fashion & Retail,False,D,M,81.6,85.1,103.1,"$446,314,739,528 ",51.4,8877067.0
1804,1600,Josef Boquoi & family,89.0,Germany,Straelen,Food & Beverage,True,D,M,80.9,70.2,104.0,"$3,845,630,030,824 ",48.8,83132799.0
1804,1600,Cai Huabo,47.0,China,Jiujiang,Technology,True,N,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1804,1600,Chen Tianshi,38.0,China,Beijing,Technology,True,E,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
1804,1600,Chey Tae-won,62.0,South Korea,Seoul,Technology,False,D,M,82.6,94.3,98.1,"$2,029,000,000,000 ",33.2,51709098.0
1804,1600,Ivan Chrenko,55.0,Slovakia,Bratislava,Real Estate,True,D,M,77.2,46.6,98.7,"$105,422,304,976 ",49.7,5454073.0
1804,1600,Robert Clark,64.0,United States,St. Louis,Construction & Engineering,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Jack Cockwell,82.0,Canada,Toronto,Finance & Investments,True,D,M,81.9,68.9,100.9,"$1,736,425,629,520 ",24.5,36991981.0
1804,1600,Tench Coxe,65.0,United States,Palo Alto,Finance & Investments,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Jim Crane,69.0,United States,Houston,Sports,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Norbert Dentressangle,68.0,France,Lyon,Logistics,True,D,M,82.5,65.6,102.5,"$2,715,518,274,227 ",60.7,67059887.0
1804,1600,Jamie Dimon,67.0,United States,New York,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Daniel Dines,51.0,United States,New York,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
1804,1600,Alfredo Egydio Arruda Villela Filho,53.0,Brazil,Sao Paulo,Finance & Investments,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
1804,1600,Gary Fegel,49.0,Switzerland,Gstaad,Metals & Mining,True,E,M,83.6,59.6,105.2,"$703,082,435,360 ",28.8,8574832.0
